"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"16-Jul-2024","EQ","170.70","171.60","162.18","169.98","167.00","166.49","167.47","663.00","124.25","80,58,934","1,34,96,22,285.34","60,428"
"15-Jul-2024","EQ","174.00","175.80","167.21","171.75","170.26","169.98","171.36","663.00","124.25","1,79,83,801","3,08,17,43,566.60","1,17,214"
"12-Jul-2024","EQ","160.25","175.00","158.52","158.10","171.50","171.75","169.84","663.00","124.25","4,62,09,799","7,84,83,27,376.18","2,92,043"
"11-Jul-2024","EQ","161.50","161.50","157.40","159.53","157.91","158.10","158.86","663.00","124.25","43,82,681","69,62,43,943.66","38,806"
"10-Jul-2024","EQ","162.01","162.48","153.00","159.01","160.00","159.53","157.90","663.00","124.25","68,69,891","1,08,47,75,953.20","58,810"
"09-Jul-2024","EQ","165.00","168.90","157.10","158.15","160.60","159.01","162.67","663.00","124.25","1,59,92,326","2,60,13,94,840.23","99,491"
"08-Jul-2024","EQ","161.00","162.00","155.05","158.80","159.65","158.15","158.56","663.00","124.25","1,03,54,979","1,64,18,65,499.05","95,689"
"05-Jul-2024","EQ","160.65","164.00","157.00","157.01","159.00","158.80","160.24","663.00","124.25","2,48,87,232","3,98,78,57,457.49","1,74,325"
"04-Jul-2024","EQ","148.00","164.00","147.72","142.48","157.15","157.01","158.49","663.00","124.25","8,43,55,526","13,36,96,66,126.50","4,27,184"
"03-Jul-2024","EQ","144.71","145.19","140.36","143.92","142.24","142.48","143.30","663.00","124.25","39,69,625","56,88,50,721.41","38,400"
"02-Jul-2024","EQ","144.12","146.20","143.00","143.37","144.00","143.92","144.72","663.00","124.25","55,91,463","80,91,86,827.98","44,341"
"01-Jul-2024","EQ","144.00","144.00","140.30","141.86","143.60","143.37","142.20","663.00","124.25","55,31,382","78,65,36,040.08","44,845"
"28-Jun-2024","EQ","140.13","142.90","139.53","140.12","141.88","141.86","141.56","663.00","124.25","28,53,655","40,39,58,490.94","31,952"
"27-Jun-2024","EQ","144.50","144.50","139.19","142.69","139.99","140.12","141.27","663.00","124.25","39,58,146","55,91,67,721.20","39,501"
"26-Jun-2024","EQ","143.25","145.50","139.66","142.92","142.10","142.69","142.43","663.00","124.25","59,96,309","85,40,67,262.54","45,177"
"25-Jun-2024","EQ","139.39","144.60","139.01","139.24","143.25","142.92","142.44","663.00","124.25","46,73,843","66,57,19,098.08","41,396"
"24-Jun-2024","EQ","141.00","141.79","138.21","141.01","139.20","139.24","140.27","663.00","124.25","31,36,054","43,98,78,761.22","34,337"
"21-Jun-2024","EQ","141.90","143.25","139.10","140.89","141.00","141.01","141.08","663.00","124.25","38,92,174","54,90,95,875.60","30,837"
"20-Jun-2024","EQ","145.30","145.79","140.20","139.08","140.75","140.89","141.98","663.00","124.25","1,06,25,978","1,50,87,07,405.97","60,911"
"19-Jun-2024","EQ","144.90","146.68","138.20","144.26","138.95","139.08","141.09","663.00","124.25","53,02,856","74,82,05,699.04","44,609"
"18-Jun-2024","EQ","145.55","149.40","142.80","145.40","144.75","144.26","145.24","663.00","124.25","47,25,606","68,63,54,330.72","38,253"
"14-Jun-2024","EQ","146.90","149.39","143.51","146.31","146.02","145.40","146.38","663.00","124.25","59,05,026","86,43,49,990.40","51,907"
"13-Jun-2024","EQ","149.60","150.55","145.66","149.62","146.85","146.31","147.71","663.00","124.25","44,31,161","65,45,19,389.64","40,461"
"12-Jun-2024","EQ","153.16","154.25","149.09","151.26","149.99","149.62","151.03","663.00","124.25","25,68,549","38,79,34,129.79","24,732"
"11-Jun-2024","EQ","151.48","154.60","149.15","149.64","151.00","151.26","151.85","663.00","124.25","27,84,349","42,27,97,641.78","25,661"
"10-Jun-2024","EQ","153.00","154.04","147.60","150.20","149.80","149.64","150.97","663.00","124.25","37,70,996","56,93,25,912.40","38,081"
"07-Jun-2024","EQ","148.80","152.00","145.55","146.40","149.50","150.20","148.97","663.00","124.25","45,99,930","68,52,65,197.00","30,159"
"06-Jun-2024","EQ","143.25","153.00","141.60","139.80","148.00","146.40","146.32","663.00","124.25","58,91,704","86,20,77,209.70","44,538"
"05-Jun-2024","EQ","137.30","141.70","124.25","138.05","141.05","139.80","129.93","663.00","124.25","1,30,24,190","1,69,22,24,442.40","1,02,762"
"04-Jun-2024","EQ","153.00","153.00","138.05","153.35","138.05","138.05","140.15","663.00","132.00","1,35,01,101","1,89,22,41,852.20","58,594"
"03-Jun-2024","EQ","157.00","157.70","149.15","148.95","152.65","153.35","153.17","663.00","132.00","1,29,46,497","1,98,30,69,990.35","60,551"
"31-May-2024","EQ","146.70","149.60","142.60","145.40","147.00","148.95","146.86","663.00","114.70","88,02,413","1,29,27,03,999.75","34,765"
"30-May-2024","EQ","142.60","148.80","142.00","143.40","146.00","145.40","145.93","663.00","114.70","1,30,09,758","1,89,85,37,386.75","75,024"
"29-May-2024","EQ","138.00","146.80","133.00","147.75","142.30","143.40","141.10","663.00","114.70","3,68,82,298","5,20,42,21,483.00","1,24,780"
"28-May-2024","EQ","155.00","157.00","147.75","164.15","147.75","147.75","150.44","663.00","114.70","9,08,07,517","13,66,08,50,831.60","52,189"
"27-May-2024","EQ","166.10","177.00","161.65","165.00","163.80","164.15","167.87","663.00","114.70","81,36,940","1,36,59,41,829.60","58,745"
"24-May-2024","EQ","160.00","166.40","157.00","605.15","165.50","165.00","163.91","663.00","110.80","92,91,096","1,52,29,02,765.70","68,405"
"23-May-2024","EQ","604.65","629.00","601.00","600.00","604.00","605.15","609.83","663.00","110.80","11,57,212","70,56,98,462.15","26,421"
"22-May-2024","EQ","614.95","618.00","596.10","612.05","599.75","600.00","605.51","663.00","110.80","14,61,350","88,48,56,891.40","24,596"
"21-May-2024","EQ","635.00","641.95","607.05","628.90","609.95","612.05","618.68","663.00","110.80","16,22,292","1,00,36,82,323.65","37,748"
"18-May-2024","EQ","613.75","634.30","609.65","609.65","628.10","628.90","622.29","663.00","110.80","3,19,188","19,86,26,647.95","7,711"
"17-May-2024","EQ","619.70","619.70","592.95","610.35","609.00","609.65","607.13","663.00","110.80","14,46,556","87,82,54,692.70","36,051"
"16-May-2024","EQ","564.95","615.30","558.00","559.40","615.30","610.35","591.45","663.00","110.80","24,62,531","1,45,64,64,020.25","41,019"
"15-May-2024","EQ","573.00","581.90","555.30","565.95","558.85","559.40","565.57","663.00","110.80","6,37,402","36,04,95,072.55","20,163"
"14-May-2024","EQ","559.70","570.00","550.80","553.75","567.70","565.95","562.80","663.00","110.80","8,06,455","45,38,71,178.20","18,182"
